actor_id,clean_login,data_label
8673634,sethaxen,Human
6458471,soumyakoduri,Human
5168053,pavadeli,Human
171016,nihui,Human
42146119,mchammer01,Human
1644105,manics,Human
52529258,Thunderbrook,Human
20318,ltratt,Human
48759451,hubvd,Human
75213,ivankovnatsky,Human
5301298,mmetayer,Human
14847450,tavplubix,Human
13280995,hinzed1127,Human
1075694,privatenumber,Human
341866,bastelfreak,Human
39279277,stoobie,Human
8186664,chenshuai2144,Human
7565635,AmanAgarwal041,Human
2223984,ia3andy,Human
3931733,aentinger,Human
2157034,sureshc,Human
24472128,MaStr11,Human
9744647,flip1995,Human
38602062,Gal-Zaidman,Human
86827,maranomynet,Human
10118284,antoinewg,Human
8007405,mlangsdorf,Human
88147183,DangerBotOSS,Bot
31839142,daxmc99,Human
1471426,zfoster,Human
1301740,pabloem,Human
9250759,ArnaudFlaesch,Human
7412651,ViktorHofer,Human
6259079,marlass,Human
22525107,mirand863,Human
3315046,hop-dev,Human
6393033,funderburkjim,Human
34029797,kremi,Human
59493499,jugla,Human
6561887,sbatten,Human
19851115,amitkrout,Human
5961244,cynecx,Human
24521863,sophiemoustard,Human
12720844,Y0SH1M4S73R,Human
8225057,ocornut,Human
60910665,saseungmin,Human
75438203,kmccarron-rh,Human
90273,LukeShu,Human
13264141,amruss,Human
9082919,haircommander,Human
395718,mikbry,Human
87730750,josmar-crwdstffng,Human
731673,rduivenvoorde,Human
68547134,elvianihuseyin,Human
4533074,alexAubin,Human
9078616,GuillaumeDSM,Human
868251,jsejcksn,Human
6389780,marcelveldt,Human
28388209,PRMerger8,Bot
1816471,crosshj,Human
3729292,vpalatin,Human
50611,david415,Human
30932864,youssefazrak,Human
6723574,louisgv,Human
38546,nzakas,Human
900408,bsutton,Human
11770760,BanCrash,Human
4627073,antoniolocandro,Human
1143966,myleshorton,Human
6349947,grochu,Human
930215,dessalines,Human
6873095,AndrienkoAleksandr,Human
8960408,KacperMadej,Human
5381559,PhocaCz,Human
8945799,bradbergeron-us,Human
25576873,zhangyan0701,Human
70937591,nmarton-da,Human
24438559,tsachiherman,Human
7881863,StephenVavasis,Human
34657725,jeremiedbb,Human
139310,jerolimov,Human
1085180,nicoddemus,Human
17680888,iamkun,Human
4960080,lildziner,Human
69013647,SAEb-ai,Human
22821309,antonok-edm,Human
68111812,inKondratev,Human
3963394,qoomon,Human
5814217,dwsteele,Human
15791524,FdaSilvaYY,Human
1380162,cbirkenbeul,Human
54084812,harshithapv,Human
17251683,nathanlesage,Human
1396388,mattjohnsonpint,Human
1663717,renatoagds,Human
20233731,mingfeima,Human
12886177,justusschock,Human
73386,doomspork,Human
722232,lnussel,Human
11465003,VesnaT,Human
61726649,CharlesCheung96,Human
597574,asakusuma,Human
2602313,kjozwiak,Human
65789644,dcubed-ojdk,Human
372034,dr-orlovsky,Human
11466788,gaktive,Human
1054559,mrm9084,Human
3275593,pradyunsg,Human
1002300,atodorov,Human
107643,standby24x7,Human
185025,kwin,Human
51007720,MabelYT,Human
1377460,HansMuller,Human
13697285,CRITAWAKETS,Human
3156294,absurdfarce,Human
23479,codeodor,Human
36917223,hoc081098,Human
46729679,mikadumont,Human
16421948,KaelWD,Human
22066046,wgy8283335,Human
7858427,cryptobioz,Human
65342232,abheek-das,Human
10648480,oseasmoran73,Human
18250655,genomics-geek,Human
3576549,mvdan,Human
32015336,srishilesh,Human
2561818,vikram-raj,Human
6352350,Yenthe666,Human
477100,davsclaus,Human
2580396,athei,Human
12769011,LayneHaber,Human
1678585,barrywhart,Human
68396823,deepakpathania,Human
3799330,timokau,Human
3862051,nicokosi,Human
33166947,chrisda,Human
34673,bigeasy,Human
4639110,Don-Vito,Human
3934848,ARyaskov,Human
12071695,Whenrow,Human
62914304,guoyu-wang,Human
3756330,mdefazio,Human
171008,rsalmaso,Human
8168282,ljian3377,Human
77238610,LilyJlLm,Human
790215,tehasdf,Human
42715253,dirkdev98,Human
2362137,hjoliver,Human
4459874,ChrisDenton,Human
50342565,sequencemedialimited,Human
1568198,Fedik,Human
3996532,akalash,Human
8049648,rvsweb,Human
1107871,patrickocoffeyo,Human
38215111,SebaUbuntu,Human
50730894,ABOSTM,Human
1548835,quanglam2807,Human
18247545,jakobbraun,Human
24781386,xavierbol,Human
1510005,OliBridgman,Human
7718175,ChristopheDuong,Human
23745784,dtumad,Human
5940580,mperego,Human
51102941,niuliling123,Human
495366,lptr,Human
177122,Songmu,Human
50611240,vyixzheng,Human
458092,adamemerson,Human
67030229,Guidesu,Human
535884,gkatsev,Human
37111791,pretix-translations,Bot
1936888,dgaubert,Human
17877264,c410-f3r,Human
1787169,mikedanese,Human
20028934,stscoundrel,Human
29928748,liu-chunmei,Human
8080198,lukasz-stec,Human
20236173,inductor,Human
58055496,LemonInTheDark,Human
67784709,ggalieroc-zz,Human
7376012,fpvandoorn,Human
13346689,Demonsthere,Human
6528,xuanxu,Human
22324794,szabosteve,Human
30739239,YeldhamDev,Human
19934448,picocodes,Human
26796393,ivanpauno,Human
61470527,pan-apple,Human
10776615,JSMonk,Human
49014,davisagli,Human
16578570,noraj,Human
20215887,pbortnick,Human
2389292,jessebot,Human
67586,pq,Human
6225039,badetitou,Human
5560701,adamstruck,Human
5268147,jonburchel,Human
35802557,fmuyassarov,Human
28864823,FrauBoes,Human
1346979,dholbach,Human
344777,denschub,Human
173127,pnkfelix,Human
3369266,Pierstoval,Human
18204803,BewareMyPower,Human
90346049,dan-brooking,Human
3970480,JujuAdams,Human
13287984,mohe2015,Human
7114615,nshumoogum,Human
5400651,Dexesttp,Human
167611,zaerl,Human
55791665,eshoguli,Human
337298,bassosimone,Human
3531758,paulfantom,Human
58490737,yonycalsin,Human
1202254,LorenzoBettini,Human
10045087,htdat,Human
26209401,transmissions11,Human
12663778,me-no-dev,Human
45561385,garyverhaegen-da,Human
3884767,MichaelMarcialis,Human
13644170,mit-mit,Human
71636766,JasBeilin,Human
57234914,e10harvey,Human
9753141,wkozyra95,Human
43234,leeoniya,Human
16122379,chingucoding,Human
22988955,jonniebigodes,Human
30203062,kasiafi,Human
7583839,jeremymeng,Human
5157928,Dialga,Human
4720621,BrzVlad,Human
33529490,hmmbob,Human
538058,f3l1x,Human
9768336,mayeut,Human
11258894,jansvoboda11,Human
5624721,lopsided98,Human
51379715,srnagar,Human
54152665,woody-apple,Human
7599806,jpr-odoo,Human
51689,bamboo,Human
9210534,sanex3339,Human
22447860,alex-mechler,Human
3020646,NicolasDorier,Human
10063039,hiddeco,Human
2778283,4u7,Human
44771837,sgibson91,Human
5334145,cjwagner,Human
25147704,pklaschka,Human
302330,rra,Human
20224954,gdams,Human
283696,petrhosek,Human
12529837,intelligide,Human
57328790,keliew,Human
3532843,kulmann,Human
5684607,aminlatifi,Human
18569287,Tanc009,Human
675259,rickycodes,Human
333807,bachp,Human
3360068,ghseeli,Human
543193,nvartolomei,Human
14342773,TanvirArjel,Human
16011037,stickler-ci,Bot
6603877,itsdalmo,Human
43548581,ta4tsering,Human
4865836,codenirvana,Human
15933089,ArangoGutierrez,Human
1196901,mikix,Human
5025816,romanrizzi,Human
7405507,peteharverson,Human
79974025,vaibhav2107,Human
58422213,bfr-o,Human
58013024,Pickle-Coding,Human
12527554,davemgreen,Human
27137566,patil-suraj,Human
22120431,ykakarap,Human
17304743,YingboMa,Human
8649804,TristanWatanabe,Human
57967770,penguindark,Human
765396,guumaster,Human
25479543,lukasz-walkiewicz,Human
8182846,fgaz,Human
75659173,WealianLiao,Human
60102891,Kotasudhakarreddy,Human
273582,greg-hellings,Human
1233546,coderpatros,Human
78179109,rileyajones,Human
12663534,marcpopMSFT,Human
76994,renemadsen,Human
16239342,pyup-bot,Bot
4212985,stjordanis,Human
768592,eviljeff,Human
7988351,jhm-ciberman,Human
10718366,metonym,Human
20358738,yurybura,Human
38131342,ladybugbot,Bot
57224,dunglas,Human
73648238,xiongjaneg,Human
80684659,mortarroad,Human
156685,MarkEWaite,Human
5618806,bmorelli25,Human
40694158,lobontiumira,Human
426452,alesanchezr,Human
36766786,thoh-ot,Human
19561162,RyanTheOptimist,Human
963645,dlech,Human
931226,beccadax,Human
5045666,czoido,Human
235,jnunemaker,Human
43192516,qiaofeng1227,Human
683742,sindrig,Human
52209337,lanchengx,Human
934092,bbguimaraes,Human
35258987,seldondev,Human
11830681,stephenLYZ,Human
76884029,maxiheyner,Human
14350651,xiangyan99,Human
49702524,thewchan,Human
630670,koxudaxi,Human
22215384,ideepika,Human
58447606,sedefsavas,Human
117621,fabioz,Human
35389145,LeeGuoPing,Human
10516582,Anipik,Human
1563974,ycsin,Human
1690089,NateV,Human
48829350,SoftVision-LorandJanos,Human
72266939,ainguraXmarquiegui,Human
80277990,cucaroach,Human
10078725,vetcher,Human
52685111,emilvberglind,Human
45569116,The-Hidden-Hand,Human
1069133,lukasj,Human
15056957,adriansr,Human
23529759,drpatelh,Human
861044,browniebroke,Human
9578601,lukmccall,Human
23585223,Fikou,Human
143744,milesj,Human
32490144,bilalshaikh42,Human
8638515,dingo-d,Human
16656956,Thorin-Oakenpants,Human
2829600,GrahamCampbell,Human
738413,jbachorik,Human
299781,dmvk,Human
67682506,Ein-Tim,Human
32883500,sirireddy12,Human
831974,xt0rted,Human
23264151,arlesniak,Human
1621182,ActuallyACat,Human
53796099,brandon-b-miller,Human
35307769,e-tienne,Human
22386690,candiceye,Human
57200045,SakshiS-harma,Human
45102481,diego-antonelli,Human
3112624,xxhdx1985126,Human
31996417,uslss,Human
28390961,carlory,Human
7661833,prwolfe,Human
12564977,rtwell,Human
10158699,novikd,Human
1682110,GhostlyCrowd,Human
374864,pkuczynski,Human
80377839,nayakaj,Human
52485244,zhouwei25,Human
46201428,KalleOlaviNiemitalo,Human
87679608,priyaramani,Human
3195906,adamhsparks,Human
17312341,reinhart1010,Human
180542,dae,Human
157093,automenta,Human
12164,glguy,Human
42106787,iamrajiv,Human
37046727,uablrek,Human
85682690,fengou1,Human
64252451,iamsivin,Human
1924134,dmitshur,Human
49564702,shreedhar-hmcts,Human
76119692,popovaan,Human
187676,mbertrand,Human
653941,cjolowicz,Human
20515340,MinePlayersPE,Human
3896475,probakowski,Human
1734958,sebcrozet,Human
1322534,featheredtoast,Human
1037931,arcanis,Human
14044335,cferris32,Human
9797472,jmarolf,Human
1070455,soulxu,Human
79878795,Alice-at-Microsoft,Human
10757700,kiam001,Human
127811,kbond,Human
16052130,FabianWolff,Human
5811634,ByteHamster,Human
78103370,vseanreesermsft,Human
1421091,markov00,Human
975687,ricmoo,Human
19859799,fqutishat,Human
458946,mohanarpit,Human
23196228,pdeffebach,Human
323901,beatthat,Human
66832,dormando,Human
1780201,tompng,Human
12898828,Kloenk,Human
2067825,davejrt,Human
2320530,Beth3346,Human
136109,heapwolf,Human
7604033,arojunior,Human
3901322,michalszynkiewicz,Human
15180557,chausner,Human
23628987,alixdamman,Human
38340170,ShawnDong98,Human
402462,GerHobbelt,Human
14142636,nanosoldier,Human
2478303,pwalczysko,Human
38744110,travankor,Human
3070389,ndelangen,Human
35237986,brianikim,Human
92611,kcmr,Human
11962885,lmcinnes,Human
29981695,jdrueckert,Human
3355051,arnaud4d,Human
2952843,roadlittledawn,Human
2255209,kidpixo,Human
573380,chfast,Human
51877658,michaellevy101,Human
5604329,lgarren,Human
72006894,Venera3,Human
442741,uckelman,Human
78943096,imharshita,Human
42386326,release-clerk[bot],Bot
116263,jimlambie,Human
73197,jamesob,Human
362578,debadair,Human
3629020,glendaviesnz,Human
9256862,mchaarawi,Human
29734619,YBCS,Human
10245104,thomashoneyman,Human
34872381,barbaravaldez,Human
44627152,estherkim,Human
845083,9il,Human
62298616,mbolivar-nordic,Human
39771996,che-bot,Bot
22382549,kurtzeborn,Human
68829907,deviant,Human
3943761,bdice,Human
990177,adamrauh,Human
18436845,GlebKazantaev,Human
5320368,jawad-khan,Human
29038686,iverase,Human
169707,kzu,Human
1792121,dzenanz,Human
82049201,dmitriikhurtin,Human
4147664,udan11,Human
4568420,albertzaharovits,Human
6440154,ValarDragon,Human
229425,KaiSchwarz-cnic,Human
32983009,daskygit,Human
3876218,kvch,Human
8341033,ikatyang,Human
12301,hsbt,Human
698306,bmish,Human
8604205,gkalpak,Human
7457,danigb,Human
25712555,jlbuild,Bot
71030271,jmiraNR,Human
481307,vtolstov,Human
120119,sharat87,Human
4380815,droshev,Human
100468,brangi,Human
25070988,malomarrec,Human
30430,yuvipanda,Human
87969070,Hold-on-li,Human
69805719,jonquilwilliams,Human
9961359,OlegNadymov,Human
1010430,brycekahle,Human
10454379,mikem8361,Human
26798134,ablack12,Human
61872893,architectbot,Bot
2458487,drdavella,Human
50202942,eheimbuch,Human
248143,misuzu,Human
23690325,D-DanielYang,Human
62426149,YVVT,Human
3603793,felipefialho,Human
13742664,jurokapsiar,Human
1702638,garygreen,Human
212723,matteosister,Human
1374172,ChristophWurst,Human
77852424,jmeg-sfy,Human
20380692,curquiza,Human
1448874,skaldarnar,Human
30635565,AaronRobinsonMSFT,Human
41081945,amyknox,Human
63014,newhoggy,Human
273727,marians,Human
3135397,whitphx,Human
66711744,inaikem,Human
57260417,findinpath,Human
91723607,v-habibaumme,Human
8552,benjeffery,Human
34079003,Senyoret1,Human
14700466,sailsbot,Bot
1705364,Oceania2018,Human
31386411,thisjiang,Human
7502063,chalasr,Human
1526628,nepalez,Human
11621884,briansull,Human
6972548,MichaelKetting,Human
25419741,asbiin,Human
981130,aydrian,Human
2358270,davidraythompson,Human
6455574,mvnetbiz,Human
16279759,johnsoncodehk,Human
4091790,axthosarouris,Human
908206,larshelge,Human
8537877,cfmcgrady,Human
3879776,jack0pan,Human
55468070,check-enforcer[bot],Bot
50252200,tarakby,Human
6559099,SimonBiggs,Human
42839,vmx,Human
19572925,s-hertel,Human
70259054,xiaoxiama,Human
3649998,jmb462,Human
21365299,andymc12,Human
14284405,SnehaGunda,Human
8536293,HuangXingBo,Human
15270291,eeckstein,Human
12404099,deusxanima,Human
10779849,davidwrighton,Human
578547,jderusse,Human
1811583,dougmacknz,Human
93584209,odubajDT,Human
5738841,mayya-sharipova,Human
72340690,Noy-Maimon,Human
35235266,john-co,Human
10436772,dacousalr,Human
14253836,nathanfranke,Human
4725207,anarkiwi,Human
7277138,jlbutler,Human
61732335,darkushin,Human
11306809,souptc,Human
1986397,terrycain,Human
3863953,ben181231,Human
292522,greearb,Human
18473240,Martin-Molinero,Human
2175834,RKSimon,Human
17372886,dchenk,Human
428304,kaaholst,Human
16925074,LukasPaczos,Human
4441820,bertmaher,Human
58124831,EOBGames,Human
5313213,RandellDawson,Human
25057508,ShixiangWang,Human
22826580,brettkolodny,Human
32448529,geropl,Human
7384805,gfursin,Human
338989,iangilman,Human
11834506,harshit-gangal,Human
697647,itajaja,Human
1478678,Gymnasiast,Human
16693043,developer-guy,Human
321738,ghengeveld,Human
98086,lucab,Human
7133477,leaves-zwx,Human
44623317,BryanPan342,Human
139603,elimisteve,Human
206311,ulm,Human
3692139,cfzjywxk,Human
2157974,jechols,Human
27151961,Wangzheee,Human
1935285,erokhins,Human
94368,linas,Human
17382885,ibuler,Human
403174,snuyanzin,Human
1863987,spolti,Human
1575538,rldhont,Human
75371,stigtsp,Human
10698008,Ackuq,Human
10255196,nytai,Human
41338290,jaschrep-msft,Human
7134705,pshelar,Human
1145762,sffc,Human
3372410,aeneasr,Human
86262254,mrblanco1,Human
208057,xymus,Human
230581,Pathoschild,Human
15729831,longnguyen2004,Human
46013274,v-wuzhai,Human
2127235,jdye64,Human
26625306,gbalykov,Human
190649,elmiko,Human
440892,d,Human
45000547,vgyyuangao,Human
5236598,darnautov,Human
36194510,gal-berger,Human
2479295,byronhulcher,Human
1046379,olofj,Human
26028297,adwid,Human
663605,pepicrft,Human
417632,majioa,Human
674200,twiecki,Human
779047,remcohaszing,Human
145658,mosabua,Human
59645401,pelszkow,Human
10190,Yoric,Human
5661461,Zacharis278,Human
35144226,iamprayush,Human
6405097,matthugs,Human
495063,danielestevez,Human
12415528,sylvioalves,Human
122434,medikoo,Human
2163001,jongio,Human
278835,oschwald,Human
2353640,davidkyle,Human
5627721,abyss7,Human
7803845,iDawer,Human
36090911,boyuanzz,Human
94091114,LilyWangLL,Human
6124140,mrdrogdrog,Human
1110044,ffainelli,Human
19600707,TinfoilSubmarine,Human
838736,jelbourn,Human
34835685,benhatsor,Human
922631,ealonso,Human
30918532,snowleopardAlexa,Human
47779042,usha-mandya,Human
320755,abravalheri,Human
129910,benjie,Human
1737026,axe312ger,Human
74993032,dotnet-issue-labeler[bot],Bot
2392775,Xantier,Human
7359537,ashione,Human
1487073,chrisdias,Human
1361086,ZacSweers,Human
44008113,vtex-io-ci-cd[bot],Bot
1688380,chaitanyapotti,Human
57409052,aaronyeeski,Human
327706,ihnorton,Human
788266,pat270,Human
209920,wking,Human
6535995,tiagocordeiro,Human
1352132,tswfi,Human
2157006,p91paul,Human
236943,damassi,Human
3584791,Laegel,Human
2913679,stevengj,Human
15066512,mbowerman,Human
20341599,sophiewigmore,Human
35378779,ginkgo-bot,Bot
22701260,chrisorisawayi,Human
22642771,sandreenko,Human
30797606,yaakovi,Human
4787431,adisuissa,Human
36888942,AntonyBishop,Human
31052283,isaacrivriv,Human
5861765,shorowit,Human
90797205,ldelacosta,Human
17984707,freemanjp,Human
1327189,sscarduzio,Human
3609611,mbiebl,Human
11693779,dmytro-ch,Human
1103477,javabrett,Human
928116,mlocati,Human
11661208,iK1D,Human
4663676,joewhitsitt,Human
1643888,slimslenderslacks,Human
488391,manusa,Human
7489447,alexcos20,Human
174269,BryanSchuetz,Human
69576004,VladimirKempik,Human
911127,alwx,Human
47529590,dmvict,Human
12929622,vireshk,Human
390304,shantanugoel,Human
6297296,Technoboy-,Human
6814174,sibirrer,Human
3043395,mshockwave,Human
903617,mtaufen,Human
1609021,dsherret,Human
10845770,kotreshhr,Human
3041602,sp90,Human
451936,sernst,Human
3705482,jasonliu--,Human
1430443,mitchellhenke,Human
302404,Shelnutt2,Human
10567287,swernli,Human
2650170,ViRb3,Human
2490389,tylerjw,Human
1149597,mkraft,Human
43369155,BvB93,Human
1519040,aalexand,Human
46249224,adi88d,Human
860665,thomcc,Human
80812736,masyano,Human
3175520,thoszhang,Human
2071336,edi9999,Human
329822,Julian,Human
8265698,tomchon,Human
40974010,tralezab,Human
653608,nharper,Human
22494706,PaulDemeulenaere,Human
963776,wintercounter,Human
59607654,kumaraditya303,Human
13950006,srinandan,Human
752,djspiewak,Human
24586233,benshi001,Human
510498,thomasleese,Human
6324199,timneutkens,Human
4656974,samouri,Human
8065664,megahertz0,Human
31027036,aliabbasmalik8,Human
4503403,sunfishcode,Human
35978579,jcaianirh,Human
74638143,hongli750210,Human
4484531,ytaous,Human
12104589,StefanNieuwenhuis,Human
1221575,engram-design,Human
2275145,mattallan,Human
55967837,jjpark-kb,Human
3943692,varkor,Human
1278212,mdebbar,Human
16672,manuelmeurer,Human
248565,pserwylo,Human
2443292,philipphofmann,Human
10746682,sandy081,Human
10937819,boaks,Human
2453165,athornton,Human
54899098,volkovna-tensor,Human
2758593,Zelldon,Human
58170926,mikehalmamoj,Human
311527,rossf7,Human
2342749,ericchiang,Human
5636705,jcommelin,Human
8621344,cbaker6,Human
510328,hjacobs,Human
983376,vorce,Human
7798177,khmakoto,Human
5654161,brbrr,Human
3754370,moving-bits,Human
72393213,caw310,Human
14280283,jughu,Human
7133040,ryanofsky,Human
18754178,romilsonlemes,Human
720690,franmomu,Human
1874151,sg00dwin,Human
34967660,YiniXu9506,Human
36992510,MalcolmTyrrell,Human
4076036,tonivade,Human
70375362,v-rodriguezd,Human
20555112,TheKeymaster,Human
9950081,SergeyKanzhelev,Human
7047859,mxinden,Human
86774832,akshayshirahatti-da,Human
19926623,moarychan,Human
2135826,lukicdarkoo,Human
17364446,mjip,Human
19165014,FabianMeiswinkel,Human
7566995,carlobeltrame,Human
1218431,jacobperron,Human
29551334,karl-cardenas-coding,Human
1754975,carlad,Human
4733304,bsclifton,Human
3548,AArnott,Human
5022887,wallet77,Human
89975652,shashidhar-patil,Human
836140,akash1810,Human
2706882,aviau,Human
83281,davidsneighbour,Human
3457115,renzon,Human
36387811,happyend1709,Human
841763,sirreal,Human
45669815,vbe-odoo,Human
59870743,eh-unity,Human
5246893,matyasselmeci,Human
