,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1433,pepyakin,Human,0.427,100,82,8,1,1.0,5.253,0.01,19.003,0.929,82.0,82.0,0.0,0.0,8.0,8.0,0.0,0.0,82.0,0.0,0.0,425.467,425.467,0.0,0.0,,,0.0,0.0,,7.688,0.012,22.718,0.902,0.12,10.25,7.5,6.628,0.314,5.75
1434,adrianmurage,Unknown,-,5,5,3,4,1.0,406.04,140.865,629.128,0.635,1.25,1.0,0.15,0.25,1.25,1.0,0.5,0.15,1.25,0.5,0.25,0.002,0.0,0.004,0.002,541.384,191.364,695.555,0.514,626.028,95.686,95.686,135.309,0.5,95.678,1.667,1.0,1.155,0.267,1.0
1435,novoselrok,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1436,claremacrae,Human,0.947,100,85,15,6,0.857,3.774,0.192,9.061,0.837,12.143,3.0,0.679,3.5,3.429,3.0,3.91,0.464,7.083,7.391,7.0,12.136,0.325,26.069,8.043,15.577,8.81,18.259,0.581,20.425,4.132,0.192,9.874,0.838,1.088,5.667,4.0,6.332,0.486,5.0
1437,pjf,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1438,Jumhyn,Human,0.95,27,21,9,4,1.0,62.301,0.047,205.719,0.916,5.25,1.0,0.607,4.25,2.5,1.0,3.0,0.45,3.5,3.017,4.5,198.873,0.201,360.632,224.831,10.558,0.02,23.503,0.798,0.15,103.415,0.074,261.7,0.862,13.325,2.333,1.0,2.598,0.434,1.0
1439,srsuddath,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1440,leslie-fang-intel,Human,0.838,100,88,9,2,0.4,4.688,0.247,16.158,0.866,17.6,2.0,0.714,3.0,2.6,1.0,3.05,0.462,5.5,9.73,3.0,20.393,0.0,61.82,3.419,5.437,2.298,6.493,0.595,7.722,5.434,1.04,11.579,0.752,3.286,9.778,7.0,12.194,0.543,7.0
1441,unclechu,Human,0.913,32,32,6,5,0.625,67.997,3.43,106.053,0.729,4.0,1.5,0.492,6.0,1.5,1.0,1.069,0.271,2.667,2.309,3.0,80.872,0.008,213.97,15.37,103.404,30.187,118.988,0.59,193.444,81.266,8.045,113.252,0.678,158.155,5.333,2.5,6.743,0.479,1.75
1442,priscilawebdev,Human,0.811,200,156,13,1,0.25,1.139,0.037,5.405,0.917,39.0,10.0,0.631,35.5,6.25,5.0,4.787,0.35,6.0,11.679,3.0,5.261,0.0,19.803,0.28,1.589,0.061,5.065,0.896,0.142,1.316,0.041,5.927,0.904,0.327,12.0,10.0,11.69,0.467,14.0
1443,therve,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1444,fengzixu,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1445,antfu,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1446,RamyasreeChakka,Unknown,-,3,2,2,1,1.0,0.618,0.618,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.618,0.618,0.0,0.0,,,0.0,0.0,,0.618,0.618,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1447,stack72,Human,0.896,100,98,10,2,1.0,5.127,0.074,14.921,0.856,49.0,49.0,0.49,48.0,5.0,5.0,5.657,0.4,32.667,46.458,42.5,154.308,78.239,203.311,192.342,17.207,17.207,0.723,0.015,0.511,5.269,0.013,15.746,0.866,0.821,9.8,6.5,9.484,0.498,13.0
1448,DilumAluthge,Human,0.933,100,85,10,6,0.857,0.678,0.006,2.86,0.937,12.143,2.0,0.699,10.0,3.143,2.0,3.024,0.442,7.083,14.988,1.25,0.798,0.0,2.552,0.003,4.308,1.323,6.681,0.683,5.594,0.861,0.01,3.207,0.923,0.052,8.5,10.0,5.968,0.371,10.0
1449,boredland,Human,0.934,200,164,10,7,0.368,1.143,0.03,3.467,0.885,8.632,2.0,0.65,6.0,2.316,2.0,1.635,0.323,3.347,3.805,2.0,0.934,0.001,3.771,0.226,2.926,0.31,5.279,0.772,2.633,1.298,0.005,3.678,0.891,0.135,16.4,5.0,24.199,0.645,20.25
1450,BurntSushi,Human,0.93,100,86,9,6,0.5,2.237,0.239,5.88,0.825,7.167,2.5,0.641,3.25,2.083,1.0,2.275,0.403,2.529,2.699,2.0,1.32,0.0,3.492,1.078,4.402,0.945,8.446,0.74,6.035,2.672,0.335,6.848,0.818,1.336,9.556,3.0,10.309,0.54,18.0
1451,antifuchs,Human,0.943,100,95,11,6,0.6,4.334,0.138,10.874,0.849,9.5,3.0,0.673,7.0,2.9,2.5,1.969,0.355,3.393,7.031,2.0,7.741,0.0,18.232,0.187,7.062,0.447,11.475,0.721,12.707,6.009,0.099,13.578,0.82,4.223,8.636,5.0,13.537,0.526,2.0
1452,jovany-wang,Human,0.945,19,17,6,8,0.889,134.982,31.726,188.724,0.678,1.889,1.0,0.353,1.0,1.222,1.0,0.441,0.141,1.7,1.494,0.0,1.088,0.0,3.163,0.0,238.759,212.579,197.685,0.436,340.41,136.583,31.726,196.466,0.67,206.164,2.833,2.0,2.137,0.363,3.0
1453,anzin,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1454,Jiawei0227,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1455,bwplotka,Human,0.923,100,72,10,5,0.625,1.003,0.029,2.93,0.862,9.0,7.5,0.41,13.5,4.0,4.0,2.0,0.266,2.769,2.084,2.0,0.192,0.013,0.421,0.108,2.648,0.98,4.527,0.697,2.485,1.129,0.021,3.055,0.831,0.974,7.2,4.5,6.909,0.439,4.25
1456,jcraigk,Human,0.66,285,262,9,1,0.333,4.229,0.585,9.475,0.778,87.333,2.0,0.656,129.0,3.667,1.0,4.619,0.485,43.667,63.695,84.5,160.456,2.602,254.492,285.664,28.191,21.952,26.566,0.46,47.746,2.58,0.096,5.335,0.8,1.728,29.111,11.0,55.171,0.662,6.0
1457,alex-page,Human,0.945,100,84,11,9,0.818,25.754,0.084,66.737,0.857,7.636,1.0,0.727,0.0,2.545,1.0,3.446,0.5,4.2,5.177,5.25,62.027,0.0,116.08,113.17,47.211,11.098,73.763,0.703,59.118,23.134,0.087,50.995,0.831,20.225,7.636,6.0,4.13,0.251,3.5
1458,pecigonzalo,Human,0.943,100,82,12,27,0.771,10.969,0.2,25.46,0.824,2.343,1.0,0.53,0.0,1.343,1.0,1.162,0.236,1.907,2.759,0.0,0.252,0.0,0.823,0.0,20.896,8.263,32.475,0.676,24.529,11.527,1.011,19.24,0.731,18.28,6.833,2.0,9.311,0.598,4.5
1459,kou029w,Human,0.949,100,91,16,7,0.35,9.288,0.23,21.317,0.82,4.55,2.0,0.512,4.5,2.05,2.0,1.432,0.316,2.459,2.305,2.0,1.489,0.0,4.87,0.16,21.691,10.46,29.472,0.634,22.772,11.118,0.189,23.87,0.801,10.681,5.688,2.0,12.826,0.678,2.25
1460,artsy-peril[bot],Bot,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1461,scottaddie,Human,0.955,100,82,13,4,0.444,8.364,0.407,24.059,0.865,9.111,8.0,0.36,7.0,4.889,4.0,3.257,0.343,2.278,2.212,1.0,1.778,0.0,7.166,0.589,17.529,1.454,34.514,0.78,17.539,9.917,0.464,26.901,0.859,3.095,6.308,6.0,4.956,0.394,5.0
1462,pergolafabio,Human,0.939,100,96,9,12,0.75,3.94,0.206,14.024,0.888,6.0,3.0,0.565,5.25,1.688,1.0,1.74,0.336,2.462,2.594,1.5,3.529,0.0,14.203,0.246,6.229,0.714,19.12,0.848,2.156,3.114,0.188,13.79,0.898,0.822,10.667,4.0,12.369,0.544,10.0
1463,leo60228,Human,0.93,100,98,12,16,0.571,9.992,0.352,21.983,0.807,3.5,2.0,0.493,2.25,1.571,1.5,0.634,0.201,1.4,0.984,0.0,3.941,0.0,24.105,0.0,10.048,0.443,22.689,0.809,8.253,9.652,0.246,23.693,0.836,5.119,8.167,2.5,13.456,0.631,9.0
1464,shysank,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1465,chloedotbrown,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1466,essgje,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1467,Tyriar,Human,0.941,100,84,12,3,0.3,2.041,0.054,7.898,0.899,8.4,1.0,0.769,1.75,2.4,1.0,3.134,0.475,3.36,4.471,2.0,2.528,0.0,7.135,0.493,4.424,0.174,13.394,0.881,0.835,2.445,0.101,9.504,0.891,0.678,7.0,3.0,9.095,0.565,4.5
1468,ethn,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1469,DCtheGeek,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1470,gmarull,Human,0.881,100,86,8,5,0.417,0.868,0.038,3.347,0.909,7.167,2.5,0.669,5.25,1.75,1.0,1.055,0.29,2.0,2.837,0.0,0.865,0.0,3.895,0.0,0.871,0.085,3.167,0.861,0.367,1.145,0.078,4.02,0.891,0.26,10.75,6.0,11.285,0.517,12.75
1471,MapGuy11,Human,0.955,90,85,11,6,0.75,15.451,0.033,50.543,0.916,10.625,7.5,0.519,16.25,2.75,2.0,2.188,0.386,2.5,2.688,2.0,15.868,0.01,49.893,0.068,22.98,0.056,63.411,0.876,7.457,18.405,0.043,55.663,0.901,1.497,7.727,5.0,9.296,0.503,6.0
1472,yhmo,Human,0.869,100,100,9,2,0.333,5.385,0.025,22.925,0.936,16.667,1.5,0.65,28.75,2.167,1.0,2.041,0.397,1.887,1.266,1.0,2.86,0.001,12.381,0.133,7.337,0.061,29.134,0.926,0.414,6.887,0.039,26.28,0.925,0.46,11.111,5.0,9.253,0.424,14.0
1473,LeeDr,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1474,gbayarri,Human,0.407,34,34,5,2,0.25,53.157,0.245,136.637,0.868,4.25,2.5,0.434,7.25,1.375,1.0,0.518,0.17,2.833,2.623,2.75,4.154,0.001,13.006,0.798,154.94,68.669,206.064,0.638,202.13,139.389,24.126,220.829,0.713,161.225,6.8,3.0,8.438,0.553,7.0
1475,ahatanaka,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1476,PatrickMassot,Human,0.935,100,80,8,4,0.444,7.514,0.111,19.787,0.867,8.889,5.0,0.572,4.0,2.333,2.0,1.732,0.36,2.424,2.958,1.0,3.513,0.001,15.869,0.068,14.928,2.249,25.524,0.732,19.389,11.299,1.156,24.907,0.82,7.058,10.0,6.0,11.058,0.544,12.5
1477,fabriziobertoglio1987,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1478,JayantGoel001,Bot,0.777,100,99,3,1,0.2,0.735,0.877,0.494,0.367,19.8,3.0,0.642,21.0,1.2,1.0,0.447,0.133,4.714,4.931,4.0,2.982,0.07,5.332,1.958,0.469,0.423,0.259,0.295,0.26,0.343,0.382,0.324,0.418,0.322,33.0,1.0,55.426,0.646,48.0
1479,AjayKumar-MSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1480,NivekT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1481,Oury-MSFT,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1482,KAction,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1483,Kadantte,Human,0.035,292,286,7,53,0.869,4.885,0.736,7.738,0.717,4.689,2.0,0.689,1.0,1.656,2.0,0.513,0.149,3.25,4.009,2.0,10.825,0.001,27.216,2.427,5.052,1.426,6.744,0.673,9.563,3.682,0.107,6.191,0.762,4.476,40.857,5.0,65.593,0.679,43.0
1484,akshay-joshi,Human,0.896,100,71,7,3,1.0,7.5,0.395,16.444,0.823,23.667,19.0,0.469,25.0,3.0,1.0,3.464,0.444,3.227,3.221,1.75,11.368,0.049,23.288,13.336,13.09,1.508,22.128,0.739,17.367,8.787,0.912,15.773,0.747,13.601,10.143,5.0,11.782,0.535,11.5
1485,vbnrh,Human,0.473,189,147,6,3,0.429,13.827,0.062,53.733,0.913,21.0,5.0,0.628,17.5,2.286,2.0,0.951,0.196,2.722,2.743,2.0,21.52,0.001,83.497,0.286,16.163,0.338,40.26,0.855,3.783,11.522,0.223,31.71,0.87,2.75,24.5,18.5,23.637,0.464,26.0
1486,timflannagan,Human,0.909,100,76,12,2,0.5,4.126,0.079,11.101,0.867,19.0,4.0,0.664,19.5,4.0,2.0,4.69,0.469,5.067,8.102,4.5,19.468,0.028,45.237,8.602,1.242,0.089,3.967,0.866,0.303,5.887,0.276,12.977,0.818,3.02,6.333,3.0,6.946,0.52,7.5
1487,cycjimmy,Bot,0.798,100,53,2,1,0.067,1.322,0.002,7.539,0.97,3.533,4.0,0.196,1.5,1.133,1.0,0.352,0.102,1.828,1.002,2.0,0.004,0.0,0.008,0.004,2.451,0.003,10.222,0.946,0.008,10.462,0.022,23.336,0.799,0.072,26.5,26.5,30.406,0.406,21.5
1488,jiaqiluo,Human,0.802,100,88,9,2,0.286,2.181,0.003,10.621,0.937,12.571,3.0,0.594,18.5,2.286,1.0,1.89,0.375,3.52,5.917,3.0,2.02,0.007,6.666,0.206,5.803,0.261,19.036,0.884,1.151,4.426,0.152,15.827,0.897,0.951,9.778,4.0,12.215,0.535,5.0
1489,zhengruifeng,Human,0.829,100,86,8,2,1.0,3.954,0.258,24.669,0.91,43.0,43.0,0.093,8.0,4.5,4.5,2.121,0.167,2.263,1.719,1.75,7.635,0.001,37.032,2.139,1.243,0.265,2.669,0.757,1.354,4.688,0.265,27.753,0.914,1.549,10.75,8.0,10.553,0.43,3.5
1490,mjgiarlo,Human,0.862,100,80,11,2,0.087,4.628,0.009,23.251,0.946,3.478,1.0,0.52,4.0,2.435,1.0,2.128,0.419,2.286,2.696,1.5,0.707,0.0,3.424,0.023,10.024,0.012,34.827,0.886,0.63,2.819,0.019,10.634,0.92,0.297,7.273,7.0,4.735,0.352,6.5
1491,C0ZEN,Human,0.916,13,13,3,13,1.0,166.52,121.961,205.575,0.611,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,166.52,121.961,205.575,0.611,197.305,82.424,97.238,72.806,0.386,71.667,4.333,1.0,5.774,0.513,5.0
1492,RyanGlScott,Human,0.931,100,82,12,5,0.455,3.309,0.142,10.957,0.885,7.455,4.0,0.443,6.5,3.636,3.0,2.541,0.364,2.733,1.856,3.0,5.815,0.013,17.107,0.654,3.227,0.441,6.52,0.791,1.062,3.366,0.161,11.659,0.892,0.791,6.833,6.5,3.614,0.256,2.5
1493,watsoninfosec,Invalid,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1494,xinsuinizhuan,Human,0.471,52,52,5,15,0.938,41.493,3.93,112.66,0.822,3.25,2.0,0.466,0.5,1.688,2.0,0.602,0.174,1.926,1.035,1.0,4.758,0.001,11.061,2.066,76.449,19.349,150.759,0.73,104.333,44.522,3.93,126.683,0.844,21.011,10.4,7.0,6.427,0.292,8.0
1495,Central302,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1496,lukegb,Human,0.956,72,57,11,9,0.75,37.586,0.451,81.073,0.815,4.75,2.0,0.592,2.5,2.25,2.0,1.658,0.349,2.036,1.427,2.0,18.603,0.0,63.78,1.423,58.664,4.191,106.312,0.761,58.91,35.817,0.573,83.393,0.833,28.254,5.182,5.0,4.045,0.386,3.5
1497,grlee77,Human,0.939,100,94,10,7,0.636,12.105,0.735,22.706,0.781,8.545,9.0,0.418,10.5,2.364,2.0,1.433,0.294,1.516,1.251,0.0,4.473,0.0,18.032,0.0,13.91,0.776,23.813,0.753,20.083,13.261,1.187,23.499,0.761,19.256,9.4,6.5,13.509,0.583,9.0
1498,Robertght,Bot,0.292,106,98,4,2,0.4,21.783,0.358,44.983,0.814,19.6,13.0,0.518,11.0,3.2,4.0,1.095,0.15,1.96,1.884,1.0,17.617,0.0,58.694,0.709,25.144,0.358,50.174,0.806,21.605,24.228,1.404,46.108,0.788,20.44,24.5,15.0,28.172,0.51,26.0
1499,bedevere-bot,,1.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1500,rbeckthomas,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1501,vinnyjth,Human,0.947,17,16,9,3,0.75,89.425,0.713,181.171,0.808,4.0,4.0,0.094,0.5,3.0,3.5,1.414,0.208,3.2,1.304,2.0,130.437,12.122,263.885,35.179,172.296,151.741,179.953,0.494,252.045,121.878,12.122,203.979,0.738,151.372,1.778,1.0,1.641,0.347,1.0
1502,ojeda,Human,0.843,100,96,10,3,0.333,2.468,0.552,3.941,0.693,10.667,9.0,0.463,9.0,2.333,2.0,1.414,0.307,1.574,1.36,1.0,0.633,0.0,2.191,0.0,3.264,1.245,4.424,0.646,4.875,3.173,1.015,4.476,0.639,5.087,9.6,7.5,10.669,0.429,4.25
1503,tolusha,Human,0.934,100,87,11,3,0.5,6.127,0.114,21.405,0.903,14.5,15.0,0.408,14.5,4.333,4.0,2.503,0.295,2.719,1.591,1.0,8.22,0.007,23.639,1.593,8.512,0.846,26.158,0.843,3.168,7.339,0.079,23.404,0.891,1.43,7.909,10.0,4.527,0.303,8.0
1504,jeyip,Human,0.551,138,114,11,1,1.0,19.117,0.874,57.826,0.859,114.0,114.0,0.0,0.0,11.0,11.0,0.0,0.0,114.0,0.0,0.0,2160.171,2160.171,0.0,0.0,,,0.0,0.0,,18.414,0.874,55.1,0.853,17.253,10.364,10.0,7.27,0.354,6.5
1505,gyuton,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1506,hughsie,Human,0.889,100,83,10,2,0.667,0.878,0.058,2.585,0.858,27.667,2.0,0.635,39.5,4.0,1.0,5.196,0.5,20.75,34.932,21.75,13.715,0.11,27.284,13.824,5.721,0.487,9.473,0.646,8.318,1.011,0.063,2.798,0.851,0.381,8.3,10.0,4.347,0.273,5.0
1507,arndb,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1508,gormanm,Bot,0.628,30,28,2,1,1.0,80.123,62.184,95.254,0.59,28.0,28.0,0.0,0.0,2.0,2.0,0.0,0.0,28.0,0.0,0.0,2163.33,2163.33,0.0,0.0,,,0.0,0.0,,93.466,52.897,116.932,0.548,95.966,14.0,14.0,16.971,0.429,12.0
1509,alexey-bataev,Human,0.893,100,81,12,2,1.0,2.216,0.029,7.953,0.903,40.5,40.5,0.414,33.5,6.0,6.0,7.071,0.417,13.5,16.718,13.75,28.396,2.025,43.639,51.284,1.388,0.634,1.631,0.553,1.718,3.751,0.285,10.257,0.852,1.978,6.75,4.0,9.067,0.53,4.5
1510,apurvnakade,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1511,xiuwang,Bot,0.141,95,84,5,2,0.286,25.355,4.286,49.89,0.764,12.0,9.0,0.452,13.0,1.429,1.0,0.535,0.171,2.0,1.514,1.0,21.851,0.0,83.934,3.692,28.945,7.361,42.955,0.692,29.666,20.66,3.01,35.081,0.737,23.007,16.8,8.0,26.195,0.638,10.0
1512,PonteIneptique,Human,0.961,100,94,13,5,0.833,8.516,0.083,27.511,0.903,15.667,6.5,0.596,16.5,3.5,2.5,2.881,0.405,8.545,14.821,3.0,15.627,0.004,29.531,15.49,62.011,35.238,56.422,0.449,66.803,16.74,0.059,39.557,0.849,3.359,7.231,2.0,13.492,0.686,4.0
1513,andrelug,Bot,0.703,15,15,3,1,0.5,66.513,0.001,155.707,0.836,7.5,7.5,0.1,1.5,3.0,3.0,0.0,0.0,7.5,2.121,1.5,441.195,441.195,183.34,129.641,48.796,48.796,0.0,0.0,0.0,66.513,0.001,155.707,0.836,36.597,5.0,5.0,0.0,0.0,0.0
1514,stuhood,Human,0.901,93,77,11,5,0.333,28.352,0.007,119.044,0.937,5.133,5.0,0.3,3.5,3.067,3.0,1.335,0.223,1.571,1.0,1.0,1.003,0.0,5.213,0.001,43.866,0.011,148.054,0.91,1.601,36.817,0.008,141.18,0.926,0.547,7.0,2.0,10.0,0.63,7.0
1515,fzipp,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1516,cvasseng,Human,0.669,36,24,7,1,1.0,57.4,0.029,225.107,0.931,24.0,24.0,0.0,0.0,7.0,7.0,0.0,0.0,24.0,0.0,0.0,1320.208,1320.208,0.0,0.0,,,0.0,0.0,,56.034,0.029,234.954,0.941,0.186,3.429,3.0,2.82,0.393,2.5
1517,mattmoor,Human,0.878,100,78,9,6,0.429,3.513,0.062,8.363,0.851,5.571,2.0,0.526,8.0,2.143,2.0,1.292,0.31,1.393,0.824,0.0,1.735,0.0,6.013,0.0,3.151,0.062,8.189,0.863,1.236,3.873,0.072,8.763,0.838,1.524,8.667,7.0,5.339,0.325,9.0
1518,NigelScales,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1519,erohmensing,Human,0.896,100,94,8,2,0.4,5.338,0.014,20.089,0.915,18.8,17.0,0.345,17.0,4.0,3.0,2.449,0.3,2.848,3.289,3.0,5.728,0.002,17.786,0.079,9.607,0.049,31.276,0.905,0.528,6.415,0.008,22.723,0.911,0.505,11.75,10.0,11.119,0.444,9.0
1520,kamilmysliwiec,Human,0.922,100,64,8,3,0.231,7.515,0.021,16.306,0.828,4.923,1.0,0.663,1.0,1.923,1.0,1.656,0.363,1.561,1.097,1.0,1.093,0.0,4.875,0.001,10.715,0.032,19.249,0.77,23.503,8.118,0.027,16.929,0.805,5.711,8.0,6.5,7.191,0.457,8.25
1521,MagiskBot,Bot,0.83,100,71,3,1,0.5,11.631,9.709,8.5,0.414,35.5,35.5,0.021,1.5,1.5,1.5,0.707,0.167,1.578,0.988,1.0,7.286,0.0,16.44,2.962,11.053,10.235,6.62,0.338,9.338,10.599,9.491,6.661,0.355,9.851,23.667,29.0,13.796,0.244,13.0
1522,mfrachet,Human,0.963,28,27,9,5,0.833,79.499,0.386,207.89,0.872,4.5,1.5,0.611,1.0,2.0,1.5,1.549,0.333,3.375,4.033,2.25,8.104,0.031,21.307,1.072,286.021,112.844,334.297,0.575,469.262,97.293,0.465,228.652,0.849,22.408,3.0,2.0,2.828,0.412,2.0
1523,RealCLanger,Human,0.931,100,86,12,3,0.231,2.93,0.018,8.128,0.869,6.615,2.0,0.662,1.0,2.308,2.0,1.653,0.318,2.688,1.991,3.0,2.022,0.001,5.546,0.064,5.948,0.095,11.811,0.806,2.122,3.212,0.018,8.819,0.868,0.837,7.167,5.0,7.095,0.498,10.5
1524,LizCallaghan,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1525,Irongade,Unknown,-,4,4,3,1,1.0,265.233,0.526,458.864,0.666,4.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,795.698,795.698,0.0,0.0,,,0.0,0.0,,0.308,0.308,0.309,0.355,0.219,1.333,1.0,0.577,0.167,0.5
1526,zhouxinghong,Human,0.419,146,145,5,17,0.944,14.837,1.487,44.977,0.829,8.056,4.0,0.583,6.75,1.944,2.0,1.11,0.271,3.222,3.336,3.0,9.979,0.054,17.101,12.437,38.352,14.377,75.519,0.72,37.968,20.44,1.775,57.246,0.82,13.773,29.0,8.0,39.806,0.615,35.0
1527,jwnimmer-tri,Human,0.904,100,92,10,5,0.714,0.55,0.124,1.982,0.797,13.143,6.0,0.649,9.5,2.571,2.0,2.07,0.381,2.044,2.011,1.0,0.465,0.0,1.975,0.127,0.661,0.139,2.371,0.796,0.482,0.509,0.122,1.952,0.793,0.448,9.2,3.5,11.755,0.593,12.0
