,contributor,type,confidence,events,NA,NT,NOR,ORR,DCA_mean,DCA_median,DCA_std,DCA_gini,NAR_mean,NAR_median,NAR_gini,NAR_IQR,NTR_mean,NTR_median,NTR_std,NTR_gini,NCAR_mean,NCAR_std,NCAR_IQR,DCAR_mean,DCAR_median,DCAR_std,DCAR_IQR,DAAR_mean,DAAR_median,DAAR_std,DAAR_gini,DAAR_IQR,DCAT_mean,DCAT_median,DCAT_std,DCAT_gini,DCAT_IQR,NAT_mean,NAT_median,NAT_std,NAT_gini,NAT_IQR
1374,paulusmack,Human,0.901,165,128,13,2,1.0,8.353,0.079,34.13,0.921,64.0,64.0,0.492,63.0,7.0,7.0,8.485,0.429,42.667,58.072,54.0,343.632,47.589,554.486,491.654,14.977,14.977,11.336,0.268,8.016,12.051,0.123,42.197,0.907,1.571,9.846,4.0,11.268,0.559,11.0
1375,hackfisher,Human,0.945,100,79,14,4,0.364,4.887,0.109,11.079,0.828,7.182,4.0,0.564,3.5,4.273,4.0,3.663,0.426,2.821,3.507,2.25,1.129,0.0,3.751,0.379,12.946,6.949,15.696,0.586,16.533,4.545,0.109,8.93,0.799,3.061,5.643,5.5,3.734,0.363,6.25
1376,worldomonation,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1377,joric,Bot,0.892,100,100,2,1,0.25,1.896,0.059,4.909,0.851,25.0,22.0,0.395,26.5,1.25,1.0,0.5,0.15,4.167,3.017,3.5,3.544,0.167,6.991,3.0,4.463,1.552,7.042,0.674,2.817,4.717,1.963,6.994,0.632,2.958,50.0,50.0,18.385,0.13,13.0
1378,Frooxius,Human,0.926,200,162,8,5,0.714,3.651,0.276,10.35,0.848,23.143,1.0,0.757,14.5,2.0,1.0,1.291,0.306,6.75,7.326,10.0,18.221,0.18,31.202,25.426,6.547,0.717,16.572,0.806,2.834,3.831,0.241,10.981,0.845,1.275,20.25,8.5,32.609,0.651,13.5
1379,chambo-e,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1380,dmsnell,Human,0.936,100,83,9,7,0.778,5.204,0.21,13.558,0.853,9.222,4.0,0.557,18.0,2.333,2.0,1.732,0.36,1.537,1.094,1.0,1.268,0.0,4.663,0.047,6.76,0.207,16.27,0.843,2.516,4.52,0.22,10.286,0.836,1.342,9.222,6.0,11.155,0.485,5.0
1381,customcommander,Human,0.507,62,61,3,2,0.667,35.042,2.043,122.596,0.875,20.333,2.0,0.623,28.5,1.333,1.0,0.577,0.167,15.25,17.5,22.75,399.109,369.625,390.291,525.559,168.703,69.196,191.712,0.451,171.252,340.824,229.452,378.159,0.504,442.88,20.333,1.0,33.486,0.634,29.0
1382,floppyhammer,Unknown,-,6,6,2,1,1.0,18.673,1.941,29.456,0.684,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,93.366,93.366,0.0,0.0,,,0.0,0.0,,0.044,0.044,0.044,0.354,0.031,3.0,3.0,2.828,0.333,2.0
1383,sanderegg,Human,0.912,100,77,11,3,0.6,0.444,0.038,1.218,0.814,15.4,4.0,0.577,19.0,3.6,3.0,2.608,0.311,2.139,2.295,1.0,0.164,0.0,0.427,0.094,0.795,0.222,1.691,0.749,0.718,0.614,0.071,1.443,0.783,0.595,7.0,5.0,6.986,0.456,3.5
1384,ExcessiveUseOfCobblestone,Human,0.791,100,82,9,1,0.5,14.677,0.101,47.873,0.886,41.0,41.0,0.329,27.0,5.0,5.0,5.657,0.4,27.333,14.048,14.0,386.633,446.651,359.936,356.163,14.474,14.474,6.655,0.163,4.706,12.835,0.4,25.947,0.801,15.27,9.111,5.0,11.263,0.58,8.0
1385,antonvor,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1386,tariq1890,Human,0.906,200,141,8,3,0.273,1.051,0.059,5.338,0.896,12.818,4.0,0.672,12.5,3.364,3.0,2.248,0.354,3.917,4.218,4.25,2.899,0.014,10.327,0.85,1.222,0.261,2.302,0.738,1.129,1.477,0.108,6.542,0.888,0.407,17.625,11.0,14.638,0.352,6.25
1387,kostko,Human,0.793,100,75,11,1,0.333,0.744,0.029,2.874,0.893,25.0,1.0,0.64,36.0,4.333,1.0,5.774,0.513,18.75,32.253,20.25,13.604,0.426,26.643,14.029,0.204,0.041,0.286,0.542,0.249,0.932,0.037,3.227,0.879,0.425,6.818,6.0,6.096,0.461,7.5
1388,Guts,Human,0.93,100,81,12,5,0.385,1.122,0.051,3.505,0.886,6.231,2.0,0.536,5.0,3.231,2.0,2.488,0.396,2.7,2.168,2.75,0.194,0.001,0.367,0.228,2.894,0.427,5.427,0.774,1.576,1.143,0.049,3.499,0.879,0.421,6.75,6.5,4.654,0.373,7.75
1389,Nic-Sevic,Human,0.83,35,28,6,3,0.6,12.625,0.102,41.08,0.913,5.6,4.0,0.357,7.0,2.4,3.0,0.894,0.167,2.154,2.641,0.0,2.111,0.0,7.569,0.0,26.12,0.268,59.768,0.831,1.859,22.413,0.256,55.78,0.854,1.457,4.667,3.5,3.327,0.345,4.5
1390,jkdouglas,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1391,ggovi,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1392,sgnn7,Human,0.632,59,50,6,2,0.5,34.334,0.117,89.753,0.84,12.5,10.5,0.5,21.0,2.25,1.5,1.893,0.361,4.545,5.317,5.0,136.083,0.574,304.866,82.695,18.544,20.96,13.409,0.377,18.785,60.279,20.516,125.23,0.768,57.065,8.333,4.0,9.223,0.52,12.75
1393,VSadov,Human,0.898,100,92,10,2,0.667,2.855,0.314,6.352,0.811,30.667,35.0,0.341,23.5,3.667,3.0,3.055,0.364,2.556,1.963,2.25,3.563,0.103,8.716,1.045,3.757,0.457,7.46,0.783,2.655,2.959,0.312,6.307,0.801,2.343,9.2,5.0,10.031,0.522,12.75
1394,rolandshoemaker,Human,0.894,58,55,6,4,1.0,36.025,1.355,63.2,0.764,13.75,1.5,0.686,13.25,1.75,1.5,0.957,0.25,7.857,10.511,10.0,231.043,0.0,385.943,326.129,54.675,33.747,61.119,0.55,97.231,42.331,21.815,52.518,0.624,81.27,9.167,2.0,16.253,0.682,5.0
1395,georgeganea,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1396,Jumaodhiss,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1397,martin-lueker,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1398,j-f1,Human,0.949,24,24,7,3,0.6,87.955,3.591,168.359,0.789,4.8,1.0,0.633,0.0,1.8,1.0,1.789,0.356,3.429,4.467,2.5,51.437,0.0,101.178,42.953,277.153,218.874,229.427,0.408,334.111,65.192,1.897,152.755,0.827,49.014,3.429,3.0,2.299,0.333,2.5
1399,jw81,Human,0.727,20,18,6,1,0.5,118.91,0.127,488.99,0.94,9.0,9.0,0.278,5.0,4.5,4.5,2.121,0.167,9.0,7.071,5.0,2.503,2.503,0.445,0.315,2016.468,2016.468,0.0,0.0,0.0,134.748,0.127,520.562,0.933,0.505,3.0,2.5,1.265,0.204,1.75
1400,paralin,Human,0.919,100,92,11,13,0.419,2.456,0.037,6.745,0.885,2.968,1.0,0.5,2.0,1.806,1.0,1.223,0.32,2.044,1.381,2.0,0.572,0.0,2.775,0.026,4.494,0.176,8.894,0.805,2.507,2.555,0.031,5.867,0.85,0.359,8.364,4.0,10.548,0.575,11.5
1401,brianalloyd,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1402,aburt-demisto,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1403,tpluscode,Human,0.932,100,85,10,5,0.455,2.328,0.036,8.41,0.907,7.727,5.0,0.507,7.5,3.0,3.0,2.0,0.353,4.25,3.905,5.0,4.724,0.033,16.508,0.107,5.321,1.453,8.267,0.689,3.913,1.157,0.021,3.615,0.893,0.249,8.5,7.0,9.192,0.524,11.75
1404,pablosichert,Human,0.915,65,64,9,33,0.805,34.707,5.389,56.097,0.723,1.561,1.0,0.322,0.0,1.268,1.0,0.708,0.187,1.143,0.444,0.0,1.477,0.0,10.047,0.0,38.251,7.492,58.533,0.702,57.859,30.711,1.166,65.908,0.821,16.319,7.111,4.0,10.624,0.552,3.0
1405,gioman,Human,0.856,39,38,7,5,1.0,36.307,2.559,109.615,0.858,7.6,4.0,0.495,1.0,2.4,2.0,0.894,0.133,4.75,4.132,2.0,156.332,3.549,275.422,219.129,13.243,5.322,15.366,0.57,20.963,19.259,3.226,46.608,0.789,15.754,5.429,1.0,8.904,0.639,3.5
1406,zacharycmontoya,Human,0.798,100,90,8,1,0.25,5.067,0.105,15.975,0.901,22.5,9.0,0.611,25.0,3.75,3.5,3.202,0.383,6.429,10.203,2.75,16.419,0.637,39.838,2.771,17.007,5.468,27.349,0.692,17.635,8.95,0.137,21.45,0.852,2.53,11.25,5.5,18.538,0.558,2.0
1407,iamEAP,Human,0.951,29,25,9,3,0.75,83.158,1.582,215.495,0.858,6.25,5.0,0.41,4.75,3.0,2.0,2.828,0.417,5.0,3.808,3.0,165.959,25.134,266.048,152.649,291.496,129.472,413.849,0.588,247.75,130.048,4.625,264.474,0.793,123.497,2.778,1.0,3.563,0.489,2.0
1408,dstein64,Human,0.958,36,28,9,3,0.429,79.63,0.97,137.97,0.763,4.0,1.0,0.582,2.0,2.286,1.0,1.89,0.375,3.111,4.885,1.0,27.245,0.0,76.695,0.32,238.1,261.242,166.768,0.368,203.048,95.55,13.382,151.062,0.726,131.008,3.111,2.0,3.855,0.492,2.0
1409,vishweshbankwar,Human,0.951,100,73,11,5,0.625,5.038,0.066,23.443,0.933,9.125,8.5,0.43,12.75,3.25,2.0,2.712,0.394,1.622,1.051,1.0,0.667,0.0,3.531,0.032,7.563,0.084,29.636,0.92,0.637,6.559,0.063,26.953,0.925,0.5,6.636,4.0,7.325,0.488,2.5
1410,kyessenov,Human,0.945,100,91,10,3,0.5,4.087,0.11,12.457,0.887,15.167,4.0,0.654,6.75,2.667,2.0,2.658,0.396,3.033,4.944,1.0,4.605,0.0,14.727,0.195,7.922,0.301,18.426,0.836,1.319,5.096,0.253,13.956,0.86,1.477,9.1,4.0,11.367,0.564,6.5
1411,ccapurso,Human,0.465,123,101,7,1,0.333,20.885,0.364,67.552,0.883,33.667,1.0,0.647,49.0,3.0,1.0,3.464,0.444,20.2,24.519,18.0,398.77,145.902,722.414,164.41,23.656,23.293,19.285,0.388,16.767,21.83,0.353,72.696,0.882,9.348,14.429,15.0,5.094,0.184,7.0
1412,merykitty,Human,0.716,211,150,6,3,1.0,13.594,0.122,52.405,0.883,50.0,51.0,0.431,48.5,2.333,2.0,1.528,0.286,2.679,2.055,3.0,17.394,0.136,47.293,11.555,19.116,0.296,76.411,0.896,5.996,17.595,0.361,62.184,0.85,11.712,25.0,17.0,24.108,0.476,35.75
1413,CarsonF,Human,0.78,299,249,8,3,0.6,1.283,0.054,5.522,0.9,49.8,13.0,0.538,101.0,4.8,5.0,2.864,0.3,5.188,5.326,7.25,3.619,0.081,9.845,1.828,3.074,0.49,7.664,0.799,3.082,1.468,0.049,6.137,0.905,0.354,31.125,28.0,24.92,0.372,13.5
1414,jkmassel,Human,0.896,100,85,12,2,0.286,9.709,0.126,22.022,0.841,12.143,1.0,0.639,19.0,3.429,1.0,3.735,0.488,3.148,4.092,3.0,12.151,0.0,36.655,0.552,18.75,6.241,28.54,0.684,19.304,9.581,0.233,21.403,0.832,5.233,7.083,3.5,8.118,0.542,9.0
1415,stepps00,Human,0.952,100,85,13,4,0.308,19.29,0.133,62.392,0.892,6.538,2.0,0.653,3.0,2.769,2.0,2.351,0.389,3.542,4.53,3.0,24.058,0.016,86.319,0.14,45.346,9.028,95.261,0.768,35.774,25.025,0.12,71.77,0.875,10.316,6.538,4.0,5.254,0.427,8.0
1416,vrom911,Unknown,-,2,2,1,2,1.0,711.129,711.129,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,711.129,711.129,0.0,0.0,0.0,,,0.0,0.0,,2.0,2.0,0.0,0.0,0.0
1417,bidoubiwa,Unknown,-,1,1,1,1,1.0,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,,1.0,1.0,0.0,0.0,0.0
1418,vs49688,Human,0.877,100,100,8,4,0.5,12.184,2.409,21.334,0.735,12.5,4.5,0.66,8.5,1.875,2.0,0.835,0.225,3.333,3.177,3.75,21.029,0.005,40.835,21.294,19.838,11.376,22.886,0.59,26.3,14.692,1.148,25.296,0.742,23.211,12.5,6.5,21.541,0.65,7.75
1419,isadofschi,Unknown,-,2,2,2,1,1.0,624.084,624.084,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,624.084,624.084,0.0,0.0,,,0.0,0.0,,624.084,624.084,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1420,d-mo,Human,0.933,28,28,6,23,1.0,76.988,20.078,171.991,0.758,1.217,1.0,0.165,0.0,1.087,1.0,0.288,0.073,1.12,0.6,0.0,0.962,0.0,4.808,0.0,85.61,21.893,180.9,0.74,90.795,75.934,82.833,77.861,0.525,94.005,4.667,1.5,7.554,0.607,1.75
1421,shadow81627,Unknown,-,4,4,3,1,0.5,168.069,0.001,291.103,0.667,2.0,2.0,0.25,1.0,2.0,2.0,1.414,0.25,2.0,1.414,1.0,0.001,0.001,0.001,0.001,504.206,504.206,0.0,0.0,0.0,168.069,0.001,291.103,0.667,252.103,1.333,1.0,0.577,0.167,0.5
1422,shwina,Human,0.59,12,10,5,2,0.667,167.555,0.001,315.174,0.715,3.333,4.0,0.267,2.0,2.333,2.0,1.528,0.286,3.333,2.082,2.0,167.976,0.001,290.943,251.964,502.032,502.032,538.599,0.379,380.847,215.427,0.747,347.008,0.668,312.182,2.0,2.0,1.225,0.28,1.0
1423,awesomerobot,Human,0.951,200,171,11,5,0.312,4.178,0.106,13.574,0.892,10.688,5.5,0.56,12.5,3.688,4.0,2.442,0.355,2.85,3.328,2.25,3.51,0.0,16.332,0.277,8.468,0.771,19.636,0.811,4.222,4.602,0.095,14.701,0.893,1.093,15.545,8.0,14.187,0.471,21.0
1424,dmanek,Unknown,-,4,4,4,2,1.0,415.379,0.865,718.664,0.666,2.0,2.0,0.25,1.0,2.0,2.0,1.414,0.25,2.0,1.414,1.0,0.459,0.459,0.649,0.459,1245.221,1245.221,0.0,0.0,0.0,415.379,0.865,718.664,0.666,622.584,1.0,1.0,0.0,0.0,0.0
1425,erikj79,Human,0.429,150,118,6,2,0.4,18.727,1.229,67.001,0.845,23.6,8.0,0.573,23.0,2.6,2.0,1.342,0.246,3.688,4.269,3.0,22.569,0.178,45.363,18.011,47.383,8.972,123.297,0.781,29.141,13.581,1.956,26.639,0.777,14.802,19.667,17.0,17.131,0.441,29.25
1426,kubamracek,Human,0.948,100,84,10,4,0.8,4.178,0.179,9.394,0.819,16.8,2.0,0.643,21.0,2.6,2.0,2.51,0.4,1.714,1.258,1.0,1.829,0.0,5.416,0.003,5.358,0.163,11.446,0.818,3.742,4.435,0.179,9.825,0.82,3.529,8.4,8.0,7.891,0.464,10.5
1427,zekth,Human,0.877,100,98,9,4,0.571,5.942,0.167,9.288,0.731,14.0,9.0,0.452,24.0,2.429,1.0,2.699,0.454,1.126,0.587,0.0,0.06,0.0,0.382,0.0,6.641,0.168,9.641,0.702,12.654,5.318,0.973,6.57,0.63,9.031,10.889,2.0,27.8,0.782,1.0
1428,chrisdone,Human,0.955,100,82,11,3,0.5,10.902,0.03,33.801,0.907,13.667,2.0,0.736,3.0,2.5,1.5,2.739,0.433,10.25,13.467,11.25,53.292,6.285,70.383,131.112,65.248,25.066,80.591,0.596,100.939,11.606,0.026,34.793,0.902,0.209,7.455,2.0,7.313,0.499,13.5
1429,adamdickmeiss,Unknown,-,3,3,2,1,1.0,0.007,0.007,0.008,0.398,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.014,0.014,0.0,0.0,,,0.0,0.0,,0.001,0.001,0.0,0.0,0.0,1.5,1.5,0.707,0.167,0.5
1430,michaelzhiluo,Human,0.943,30,29,7,17,0.944,63.351,22.414,85.32,0.643,1.611,1.0,0.347,0.0,1.333,1.0,0.97,0.222,1.45,1.356,0.0,7.724,0.0,27.46,0.0,85.228,70.642,93.112,0.544,100.561,75.094,70.642,82.548,0.552,107.474,4.143,2.0,5.521,0.552,3.0
1431,AusIV,Human,0.932,177,156,11,3,0.273,13.788,0.071,32.57,0.845,14.182,6.0,0.494,16.0,4.273,4.0,1.902,0.24,2.943,2.349,3.0,19.703,0.009,45.35,1.739,21.018,4.191,37.645,0.733,22.874,12.776,0.132,27.107,0.812,18.321,14.182,17.0,11.418,0.425,20.5
1432,lacygoill,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1433,ttacon,Unknown,-,4,4,2,2,1.0,658.041,21.816,1120.467,0.659,2.0,2.0,0.25,1.0,1.0,1.0,0.0,0.0,2.0,1.414,1.0,11.168,11.168,15.794,11.168,1951.787,1951.787,0.0,0.0,0.0,1951.787,1951.787,0.0,0.0,0.0,2.0,2.0,1.414,0.25,1.0
1434,davidejones,Human,0.951,100,94,10,5,1.0,19.928,1.652,65.158,0.84,18.8,1.0,0.753,1.0,2.4,1.0,3.13,0.467,11.75,13.895,16.75,192.809,37.675,325.084,218.83,44.405,23.004,43.401,0.498,68.742,20.1,2.357,35.623,0.757,19.894,9.4,4.0,16.174,0.634,2.75
1435,rohan-deshpande,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1436,dra27,Human,0.911,200,187,9,3,0.6,1.498,0.089,4.549,0.866,37.4,7.0,0.676,36.0,3.0,3.0,2.121,0.347,5.054,7.079,4.0,4.895,0.141,15.844,0.948,2.711,0.156,7.388,0.846,1.651,1.274,0.108,3.553,0.843,0.593,20.778,5.0,43.654,0.731,8.0
1437,bajtos,Human,0.924,100,82,11,3,0.273,2.13,0.055,8.201,0.906,7.455,4.0,0.404,8.5,3.273,3.0,2.005,0.323,2.158,1.551,2.0,0.225,0.014,0.64,0.108,4.431,0.196,11.791,0.847,1.485,2.495,0.076,9.209,0.895,0.763,7.455,7.0,5.484,0.381,7.0
1438,keith-packard,Human,0.888,100,88,12,5,0.357,1.738,0.083,4.591,0.85,6.286,5.5,0.406,6.25,3.0,3.0,1.359,0.235,1.63,1.087,1.0,0.396,0.0,1.961,0.014,2.449,0.1,5.581,0.827,1.493,1.751,0.09,4.852,0.855,0.69,7.333,3.0,10.517,0.598,7.25
1439,wmathurin,Human,0.866,200,145,10,2,0.133,3.654,0.087,11.134,0.872,9.667,6.0,0.555,10.0,2.733,2.0,1.87,0.354,1.576,1.73,1.0,1.195,0.0,4.781,0.001,4.575,0.276,13.294,0.863,1.686,4.869,0.26,13.206,0.85,1.81,14.5,11.0,13.826,0.474,14.25
1440,Mihai-Bota,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1441,sunxiaoguang,Human,0.937,16,16,7,5,0.714,129.305,0.041,234.638,0.742,2.286,2.0,0.321,2.0,1.714,1.0,0.951,0.262,2.0,1.414,1.25,0.043,0.0,0.104,0.016,277.033,304.925,284.118,0.521,452.677,126.093,0.204,211.35,0.738,234.919,2.286,2.0,1.38,0.286,1.0
1442,ImCesar,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1443,yeukfei02,Human,0.341,126,126,5,8,0.5,16.522,0.061,63.572,0.925,7.875,2.5,0.685,3.5,1.25,1.0,0.577,0.169,5.25,10.779,2.0,11.731,0.001,32.473,0.014,77.554,16.026,131.863,0.737,91.173,100.22,21.743,147.437,0.667,171.641,25.2,4.0,48.039,0.717,6.0
1444,LinkBoi00,Bot,0.632,16,15,2,1,0.333,23.5,0.322,62.549,0.859,5.0,5.0,0.267,3.0,1.333,1.0,0.577,0.167,1.667,0.707,1.0,29.619,0.002,77.656,0.554,7.804,0.328,16.761,0.805,4.101,0.002,0.002,0.0,0.0,0.0,7.5,7.5,9.192,0.433,6.5
1445,dethstrobe,Bot,0.447,62,48,5,5,1.0,43.875,0.001,113.351,0.875,9.6,1.0,0.717,0.0,1.6,1.0,1.342,0.3,6.857,9.406,8.0,72.143,0.0,161.196,36.232,259.521,196.64,198.034,0.377,235.351,30.047,0.001,90.436,0.899,0.002,9.6,14.0,6.58,0.317,10.0
1446,gsjaardema,Human,0.943,100,74,9,4,1.0,4.285,0.088,15.149,0.895,18.5,4.0,0.635,17.0,3.25,2.5,2.63,0.365,5.692,9.818,3.0,13.501,0.007,39.528,2.432,11.44,1.599,30.782,0.831,4.747,5.251,0.066,16.884,0.884,1.289,8.222,6.0,7.225,0.453,15.0
1447,dpasque,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1448,y-takey,Human,0.829,71,53,8,4,0.364,22.961,0.017,59.707,0.856,4.818,4.0,0.395,2.5,2.0,2.0,0.632,0.149,2.524,1.436,2.0,9.203,0.001,26.148,0.515,50.035,6.133,87.359,0.735,62.685,21.794,0.003,61.312,0.875,6.133,6.625,2.5,7.689,0.55,9.5
1449,c4milo,Human,0.949,100,73,11,13,0.722,23.09,0.698,51.518,0.805,4.056,1.0,0.643,1.75,1.556,1.0,1.247,0.294,2.281,2.593,1.0,14.016,0.0,63.433,0.005,39.161,21.197,46.973,0.599,49.714,36.013,3.009,66.171,0.752,43.335,6.636,4.0,8.382,0.58,6.5
1450,wxy,Human,0.61,16,11,7,1,1.0,17.814,0.03,50.004,0.876,11.0,11.0,0.0,0.0,7.0,7.0,0.0,0.0,11.0,0.0,0.0,178.141,178.141,0.0,0.0,,,0.0,0.0,,17.814,0.03,50.004,0.876,0.776,1.571,2.0,0.535,0.156,1.0
1451,cston,Human,0.815,100,84,12,2,0.25,2.513,0.809,4.899,0.738,10.5,3.5,0.574,9.75,3.375,3.0,2.2,0.31,1.953,1.825,1.0,1.97,0.0,4.704,0.509,2.948,0.713,6.077,0.762,2.529,2.535,0.422,5.553,0.773,2.165,7.0,4.5,7.734,0.488,5.75
1452,mschuchard,Human,0.086,106,106,5,3,0.143,20.85,22.153,20.523,0.38,5.048,3.0,0.471,8.0,1.571,1.0,0.676,0.214,1.218,0.599,0.0,0.003,0.0,0.024,0.0,25.454,23.635,19.922,0.323,6.745,14.283,0.005,25.598,0.643,21.519,21.2,3.0,36.114,0.683,13.0
1453,kushagraThapar,Human,0.948,100,90,10,3,0.429,15.016,1.3,36.807,0.823,12.857,3.0,0.708,9.0,2.571,1.0,2.936,0.46,2.25,2.085,2.0,14.358,0.0,32.232,4.925,19.541,2.015,46.84,0.801,17.235,14.447,1.313,31.779,0.804,13.491,9.0,4.5,8.537,0.482,13.75
1454,OliverLPH,Unknown,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1455,magnologan,Bot,0.779,100,100,4,3,0.429,1.368,0.001,5.189,0.933,14.286,3.0,0.691,13.0,2.143,3.0,1.069,0.229,11.111,21.257,3.0,4.638,0.001,11.689,0.108,11.717,13.763,10.472,0.454,20.052,1.368,0.001,5.189,0.933,0.123,25.0,32.5,15.341,0.235,8.5
1456,tommcdon,Human,0.905,100,95,10,3,0.375,6.943,1.332,12.631,0.743,11.875,10.0,0.467,9.5,3.25,3.5,1.753,0.279,2.111,1.541,2.0,4.938,0.0,13.551,1.522,9.783,4.311,13.063,0.637,13.35,7.514,3.108,11.697,0.679,8.869,9.5,5.0,12.15,0.576,9.0
1457,Ldpe2G,Human,0.804,11,11,2,10,1.0,168.26,128.317,180.405,0.545,1.1,1.0,0.082,0.0,1.0,1.0,0.0,0.0,1.1,0.316,0.0,0.118,0.0,0.374,0.0,186.824,167.824,180.934,0.495,221.797,335.747,335.747,0.0,0.0,0.0,5.5,5.5,4.95,0.318,3.5
1458,EngHabu,Human,0.952,42,33,12,3,0.6,67.728,11.971,153.961,0.767,6.6,3.0,0.606,2.0,3.4,2.0,3.782,0.471,4.125,3.796,5.5,204.236,5.854,457.153,142.473,76.2,28.853,72.261,0.467,119.684,94.061,14.619,185.334,0.728,120.349,2.75,1.5,2.927,0.457,2.25
1459,klimkin,Human,0.935,34,34,7,20,0.833,64.131,2.5,118.366,0.772,1.417,1.0,0.265,0.0,1.208,1.0,0.658,0.157,1.36,1.254,0.0,0.145,0.0,0.718,0.0,88.029,21.449,131.558,0.698,114.474,85.606,2.5,139.645,0.716,95.995,4.857,2.0,6.914,0.58,3.5
1460,Ekleog,Human,0.952,57,44,8,5,0.833,35.664,0.121,91.41,0.861,7.333,4.0,0.508,13.5,1.667,1.0,1.211,0.3,4.0,3.406,5.0,83.726,0.033,173.997,32.151,61.256,24.327,78.013,0.621,82.416,71.873,1.827,135.945,0.773,79.219,5.5,1.0,6.568,0.557,9.0
1461,vietj,Human,0.668,294,284,12,6,0.098,0.454,0.001,1.618,0.912,4.656,4.0,0.446,3.0,1.443,1.0,1.455,0.276,1.321,1.496,0.0,0.298,0.0,2.504,0.0,0.3,0.001,1.322,0.937,0.002,1.148,0.21,2.334,0.775,0.886,23.667,7.0,58.623,0.748,5.5
1462,michaldudak,Human,0.948,100,83,12,3,0.6,1.165,0.062,3.948,0.891,16.6,5.0,0.549,26.0,3.6,2.0,4.219,0.489,2.024,1.351,2.0,1.061,0.0,4.149,0.269,1.301,0.066,4.345,0.886,0.359,0.927,0.059,3.404,0.885,0.321,6.917,6.0,5.807,0.421,5.5
1463,adk3798,Human,0.85,100,79,8,2,0.4,5.091,0.169,16.176,0.856,15.8,4.0,0.658,4.0,2.4,2.0,1.673,0.333,3.16,5.421,1.0,11.367,0.0,37.941,0.049,4.706,0.362,14.479,0.865,1.206,7.098,0.185,19.721,0.842,4.141,9.875,9.0,7.08,0.378,12.75
